file,model,topo,load,scenario,t1_bytes,t1_kb,t2_bytes,t2_kb,avg_fct,flow_count,skipped_lines
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1102400_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,102400,100.0,1048576,1024.0,889598.7799247093,60034,0
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t110240_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,10240,10.0,1048576,1024.0,890204.6003764534,60034,0
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1128000_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,128000,125.0,1048576,1024.0,900510.7640003997,60034,0
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t125600_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,25600,25.0,1048576,1024.0,890339.2114301895,60034,0
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t151200_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,51200,50.0,1048576,1024.0,892418.6834627044,60034,0
fct_topo1_cache_load0.7_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.7,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,894507.6796481994,60034,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1102400_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,102400,100.0,1048576,1024.0,1335745.9995480587,68593,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t110240_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,10240,10.0,1048576,1024.0,1333552.6551980523,68593,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1128000_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,128000,125.0,1048576,1024.0,1364333.76122928,68593,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t125600_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,25600,25.0,1048576,1024.0,1338648.127913927,68593,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t151200_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,51200,50.0,1048576,1024.0,1328791.3664222297,68593,0
fct_topo1_cache_load0.8_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.8,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,1332163.5146443516,68593,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1102400_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,102400,100.0,1048576,1024.0,2291338.431809934,77152,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t110240_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,10240,10.0,1048576,1024.0,2003525.1120292032,75882,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1128000_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,128000,125.0,1048576,1024.0,2352655.819602862,77152,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1256000_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,256000,250.0,1048576,1024.0,2493766.9604158024,77152,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t125600_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,25600,25.0,1048576,1024.0,2279630.413780589,77152,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t151200_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,51200,50.0,1048576,1024.0,2280496.61382725,77152,0
fct_topo1_cache_load0.9_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.9,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,2291239.120359809,77152,0
